Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
5/10/2015,Melbourne,NA,NA,NA,5.6,10,N,59,N,NNW,28,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/10/2015,Melbourne,NA,NA,NA,4.4,8.4,N,46,N,N,30,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/2015,Melbourne,NA,NA,NA,8,4.1,N,56,N,NNE,35,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/10/2015,Melbourne,NA,NA,NA,8.4,5.9,N,46,S,SSE,11,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/10/2015,Melbourne,NA,NA,NA,3.8,0.2,S,39,SSW,S,13,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/10/2015,Melbourne,NA,NA,NA,7,11.8,S,31,S,S,7,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/10/2015,Melbourne,NA,NA,NA,8.6,9.2,N,67,N,NNW,35,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/10/2015,Melbourne,NA,NA,NA,4.8,8,S,37,SW,S,13,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/10/2015,Melbourne,NA,NA,NA,7.8,0.1,S,48,WSW,S,9,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/10/2015,Melbourne,NA,NA,NA,3,0,S,48,SW,SW,17,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/10/2015,Melbourne,NA,NA,NA,4,8.9,S,31,SSW,S,7,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/10/2015,Melbourne,NA,NA,NA,5,6.1,N,72,N,N,39,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/10/2015,Melbourne,NA,NA,NA,8,12,N,59,N,ENE,43,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31/10/2015,Melbourne,NA,NA,NA,8.8,5,N,78,SW,N,11,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/11/2015,Melbourne,NA,NA,NA,7,5.2,N,72,N,S,46,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/11/2015,Melbourne,NA,NA,NA,8.6,11.7,N,52,N,NNW,31,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/11/2015,Melbourne,NA,NA,NA,1.4,2.3,S,28,S,WSW,19,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/11/2015,Melbourne,NA,NA,NA,2.8,10.6,S,35,N,SSE,6,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/11/2015,Melbourne,NA,NA,NA,5.4,8.3,S,46,SSW,S,19,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/11/2015,Melbourne,NA,NA,NA,9.8,9.2,N,61,N,NW,39,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/11/2015,Melbourne,NA,NA,NA,11.4,9.6,N,31,SSW,SE,6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/11/2015,Melbourne,NA,NA,NA,9,3.2,N,35,SSW,SW,11,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/11/2015,Melbourne,NA,NA,NA,5.8,11,W,33,WNW,WSW,13,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/11/2015,Melbourne,NA,NA,NA,7.2,1.3,N,93,N,NNW,31,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29/11/2015,Melbourne,NA,NA,NA,6.8,4.8,S,35,SSW,SSE,13,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/12/2015,Melbourne,NA,NA,NA,1.6,8.8,N,69,N,NNW,30,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/12/2015,Melbourne,NA,NA,NA,6,12.1,S,39,NE,W,9,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/12/2015,Melbourne,NA,NA,NA,8.6,11,S,44,S,SSW,9,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/12/2015,Melbourne,NA,NA,NA,10,13.8,N,65,N,NW,44,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/12/2015,Melbourne,NA,NA,NA,16,8,N,76,N,NNW,46,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/12/2015,Melbourne,NA,NA,NA,9.8,5.5,S,48,SSW,S,24,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/12/2015,Melbourne,NA,NA,NA,9.3,13.1,N,50,NNE,ENE,33,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/12/2015,Melbourne,NA,NA,NA,18,13.3,N,74,N,N,48,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29/12/2015,Melbourne,NA,NA,NA,8,13.4,S,35,SSE,S,9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/1/2016,Melbourne,NA,NA,NA,15,2.8,S,35,SSW,SSE,19,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2016,Melbourne,NA,NA,NA,5.4,6.1,S,54,S,S,17,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/1/2016,Melbourne,NA,NA,NA,6,10.7,S,33,NNE,SSE,9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/1/2016,Melbourne,NA,NA,NA,7.8,12.2,S,35,S,SSE,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/1/2016,Melbourne,NA,NA,NA,17.6,1.1,S,54,SSW,SSW,20,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/1/2016,Melbourne,NA,NA,NA,4.2,5.6,S,48,SSE,S,26,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/1/2016,Melbourne,NA,NA,NA,8.6,11.5,N,57,N,NE,39,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/1/2016,Melbourne,NA,NA,NA,8.6,5.4,S,37,NNE,SSE,13,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/1/2016,Melbourne,NA,NA,NA,4.6,4.7,S,44,SSW,S,19,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/1/2016,Melbourne,NA,NA,NA,9.6,5.8,N,61,N,S,44,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29/1/2016,Melbourne,NA,NA,NA,7.8,1,S,28,SSW,SSE,9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/1/2016,Melbourne,NA,NA,NA,2.8,4.5,S,33,WSW,S,13,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/2/2016,Melbourne,NA,NA,NA,6,12.7,S,33,WSW,SE,9,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/2/2016,Melbourne,NA,NA,NA,5.6,7.8,N,44,N,N,13,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/2/2016,Melbourne,NA,NA,NA,5,4.5,S,44,S,S,24,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/2/2016,Melbourne,NA,NA,NA,3.8,12.6,S,33,WSW,SSW,11,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/2016,Melbourne,NA,NA,NA,8,13,N,44,N,E,28,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/2/2016,Melbourne,NA,NA,NA,11,12.7,N,41,N,SSE,28,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/2/2016,Melbourne,NA,NA,NA,8.4,8.2,S,41,SSW,S,13,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/2/2016,Melbourne,NA,NA,NA,7,10.7,S,39,SE,S,17,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/2/2016,Melbourne,NA,NA,NA,9,4.5,S,52,SW,S,28,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/2/2016,Melbourne,NA,NA,NA,6.8,6.2,S,50,WSW,S,26,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/2/2016,Melbourne,NA,NA,NA,4,1.7,S,41,WSW,S,13,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/2/2016,Melbourne,NA,NA,NA,6.8,11.7,S,33,SSW,SSE,9,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/2/2016,Melbourne,NA,NA,NA,6.4,0.2,N,30,N,S,24,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23/2/2016,Melbourne,NA,NA,NA,6.8,9.4,N,74,N,N,50,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/3/2016,Melbourne,NA,NA,NA,10.4,11.4,S,46,W,SE,11,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/3/2016,Melbourne,NA,NA,NA,5.6,10.6,N,70,SSW,N,7,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/3/2016,Melbourne,NA,NA,NA,9.2,2.3,S,31,SW,S,13,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/3/2016,Melbourne,NA,NA,NA,4,8.8,S,33,NE,S,7,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/3/2016,Melbourne,NA,NA,NA,NA,0.3,N,56,W,S,33,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/3/2016,Melbourne,NA,NA,NA,2,9.7,S,28,WSW,S,4,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/3/2016,Melbourne,NA,NA,NA,0.8,4.4,S,28,SSE,W,11,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/3/2016,Melbourne,NA,NA,NA,3.8,0,S,39,SSE,S,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/3/2016,Melbourne,NA,NA,NA,5.4,9.9,N,35,N,NNE,4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/3/2016,Melbourne,NA,NA,NA,9,10.2,N,69,N,N,46,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/3/2016,Melbourne,NA,NA,NA,3.2,10.9,S,39,SE,SE,13,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/3/2016,Melbourne,NA,NA,NA,4.8,11.4,S,43,W,S,7,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/3/2016,Melbourne,NA,NA,NA,5.2,11.2,S,30,NNW,S,7,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/3/2016,Melbourne,NA,NA,NA,4,0.6,S,33,W,SSW,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/3/2016,Melbourne,NA,NA,NA,4,3.9,S,46,S,S,9,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31/3/2016,Melbourne,NA,NA,NA,3.2,8.4,S,33,NNE,S,9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/4/2016,Melbourne,NA,NA,NA,4.6,6.5,N,57,N,NNW,24,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/4/2016,Melbourne,NA,NA,NA,4,9.8,S,41,SSW,S,15,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/4/2016,Melbourne,NA,NA,NA,6.6,7.3,N,61,NNE,NNW,26,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/4/2016,Melbourne,NA,NA,NA,7.6,0.1,W,41,SW,WSW,17,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/4/2016,Melbourne,NA,NA,NA,2,6.2,S,33,WSW,S,9,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/4/2016,Melbourne,NA,NA,NA,0.8,5,W,30,N,SW,7,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/2016,Melbourne,NA,NA,NA,4,8.8,W,41,W,WSW,26,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/4/2016,Melbourne,NA,NA,NA,3.2,7.5,S,31,SSE,SSE,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/4/2016,Melbourne,NA,NA,NA,2.4,6.3,N,46,N,NNW,9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/4/2016,Melbourne,NA,NA,NA,4,8.2,N,54,NNE,NNE,15,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/4/2016,Melbourne,NA,NA,NA,5.8,9.7,N,54,N,N,35,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/4/2016,Melbourne,NA,NA,NA,8,7.7,N,52,N,N,30,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/4/2016,Melbourne,NA,NA,NA,10.2,0.1,N,54,N,SSW,24,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/4/2016,Melbourne,NA,NA,NA,5.6,6.5,S,39,S,S,26,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23/4/2016,Melbourne,NA,NA,NA,2.2,5.1,S,33,WSW,S,7,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/4/2016,Melbourne,NA,NA,NA,1.2,10.2,S,20,N,SE,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/4/2016,Melbourne,NA,NA,NA,3.2,10.4,N,50,N,NNE,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/4/2016,Melbourne,NA,NA,NA,8.4,4.9,N,63,N,NNE,41,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/4/2016,Melbourne,NA,NA,NA,8.8,0,N,52,N,NA,33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29/4/2016,Melbourne,NA,NA,NA,2.4,0.4,N,52,N,NNE,22,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/4/2016,Melbourne,NA,NA,NA,2.2,8.4,N,76,N,N,31,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
3/5/2016,Melbourne,12.3,20.1,0,7,6.1,N,65,N,NNW,20,30,51,57,1002.5,999.8,1,7,16.6,18.8,No,No
6/5/2016,Melbourne,15.9,24.7,0,7,9.8,N,43,N,N,24,17,53,40,1015.2,1013.4,2,6,18.4,24.3,No,No
7/5/2016,Melbourne,11.4,25.7,0,5.2,5.8,N,43,N,N,17,15,54,39,1017.2,1014.6,2,7,19.3,24.2,No,Yes
9/5/2016,Melbourne,15.4,22.2,0.8,2.8,2.5,N,61,N,N,11,22,80,68,996.1,995,5,7,20.3,16.6,No,Yes
14/5/2016,Melbourne,14.5,21.7,0,4,8.9,N,48,N,N,22,22,72,55,1020.5,1016.1,1,2,16.6,21.5,No,No
16/5/2016,Melbourne,7.7,19.6,0,4,5.6,N,57,NNE,N,9,19,73,58,1017.9,1012.9,1,7,11.4,18.1,No,No
20/5/2016,Melbourne,11.6,17.4,1.8,2,5.5,W,20,NW,SSW,7,6,73,56,1022.7,1022.1,2,7,14.1,16.7,Yes,No
21/5/2016,Melbourne,8.1,18.5,0,2.2,4.7,N,37,NNE,NNW,11,22,80,53,1024.9,1021.5,7,7,9.7,17.9,No,No
22/5/2016,Melbourne,9.2,22.2,0,2.8,2.2,N,59,NNE,N,17,24,59,44,1016.7,1011.9,7,7,17.2,21.9,No,Yes
25/5/2016,Melbourne,7.6,15.6,0,3,1.4,N,46,N,N,15,15,76,74,1015.1,1010.2,7,7,12.2,13.4,No,Yes
26/5/2016,Melbourne,10.3,12.5,12.4,0.8,0,N,35,N,W,11,9,95,88,1003.6,1003.5,8,8,10.5,11.9,Yes,Yes
29/5/2016,Melbourne,8.7,13.9,4.2,2,1.6,W,26,WNW,W,9,9,61,54,1019.8,1020.7,7,7,11.3,13.4,Yes,No
31/5/2016,Melbourne,3.6,17.4,0,2,8.7,N,17,NNE,NNE,9,6,86,46,1031.1,1027.4,3,3,5.5,16.6,No,No
6/6/2016,Melbourne,8.9,14.5,1.4,1.6,6.1,N,39,N,N,17,19,81,70,1001.9,1000.7,3,5,10.8,13.5,Yes,No
8/6/2016,Melbourne,9.7,14.7,1.2,0.8,0,N,54,N,N,17,19,85,82,1008.6,1004.9,8,7,11.1,12.9,Yes,Yes
9/6/2016,Melbourne,10.8,17.5,1.4,0.8,5.9,N,41,N,NW,11,13,72,57,1000.7,1003.2,3,6,14.4,16.9,Yes,No
12/6/2016,Melbourne,5,13.8,0.6,2,4.5,W,19,NE,SSW,7,9,81,51,1037,1035.7,7,4,7.4,13.3,No,No
14/6/2016,Melbourne,8.6,15.6,0,2.4,9.2,N,35,N,N,19,17,71,55,1034.6,1033.2,7,6,10.4,14.9,No,No
15/6/2016,Melbourne,6,17.9,0,3,8,N,19,NNE,SSE,9,6,81,53,1032.9,1028.3,1,1,7.9,16.9,No,No
16/6/2016,Melbourne,7.8,14.3,0,2,0.1,N,43,N,N,15,9,72,84,1020.8,1015.1,7,7,9.4,11.8,No,Yes
17/6/2016,Melbourne,9.3,15.1,4.2,1.2,0.2,N,26,N,N,11,6,84,91,1011.3,1011.3,7,7,14.3,14.9,Yes,Yes
21/6/2016,Melbourne,10.4,14.7,3.2,0.6,3.5,N,46,N,NNW,13,20,76,69,1000.8,996.9,7,5,12.5,13.7,Yes,No
23/6/2016,Melbourne,10.4,14.8,0.6,3.4,3,N,61,N,N,22,33,74,60,1003.2,997.3,3,7,11.7,13.9,No,Yes
24/6/2016,Melbourne,6.9,10.7,13.8,3.8,4.5,W,44,W,W,13,17,71,65,1003,1008.7,7,5,8.2,8.4,Yes,Yes
25/6/2016,Melbourne,5.6,12.7,2,0.6,4.9,W,24,NW,SSW,6,7,75,68,1022.9,1022.1,7,5,6.6,11.6,Yes,No
26/6/2016,Melbourne,3,11.1,0.2,0.4,5.3,N,39,NNE,N,11,19,88,55,1021.1,1017.4,1,7,4.8,10,No,No
29/6/2016,Melbourne,8.9,15.8,0.2,1.8,8.3,N,44,N,N,13,20,84,58,1026.8,1022.5,1,7,10.7,14.7,No,No
30/6/2016,Melbourne,10.3,11.7,0,3.2,0.8,N,63,N,N,24,24,67,72,1011.2,1006.8,7,7,10.4,10.7,No,Yes
3/7/2016,Melbourne,10.9,16.7,0,1.4,7.1,N,41,N,NNW,11,17,76,57,1024.3,1020.7,2,4,12.3,16.4,No,No
4/7/2016,Melbourne,10.4,12.7,0,3,0,N,31,N,N,15,13,69,64,1017.7,1014.2,7,7,11.5,12.5,No,No
6/7/2016,Melbourne,9.8,13,22.6,0.6,0,S,37,S,S,15,13,87,84,1017.1,1018.5,8,8,12.4,12.8,Yes,Yes
10/7/2016,Melbourne,6.5,14.2,0,1.4,0,N,59,E,N,2,17,97,80,1020.1,1013.7,8,8,8.3,12.3,No,Yes
11/7/2016,Melbourne,8.3,16,3.6,2.2,4.6,N,59,N,N,20,28,67,57,1002.6,1001,1,7,13.2,14.5,Yes,No
17/7/2016,Melbourne,3.1,16.1,0,1.8,8.1,N,56,N,N,20,28,77,45,1028.1,1024.3,1,3,9.7,15.6,No,No
18/7/2016,Melbourne,9.6,17.7,0,4.6,5.1,N,52,N,NNW,26,19,75,68,1019.4,1016.9,7,6,13.2,16.4,No,No
19/7/2016,Melbourne,12.6,16,0,1.8,0.2,S,20,NA,S,0,2,79,68,1022.1,1020.6,7,8,13.8,15.1,No,Yes
21/7/2016,Melbourne,6.9,18.1,1.8,2,4.5,N,50,NNE,N,6,20,100,65,1016.5,1011.4,7,2,9.3,18,Yes,Yes
22/7/2016,Melbourne,9.2,18.3,7.8,1.4,1.8,N,59,N,WNW,15,15,76,73,996.9,995.4,7,7,16.8,12.8,Yes,Yes
24/7/2016,Melbourne,4.7,11.4,0.8,1.4,6.9,N,48,NNE,N,15,20,76,64,1010.8,1006.6,1,7,6.4,10.7,No,No
27/7/2016,Melbourne,7.5,12.9,0.4,2,1.9,N,37,SW,WSW,9,11,92,50,1012.9,1017.4,7,6,9.9,12.3,No,No
30/7/2016,Melbourne,9.1,13.8,2.4,1.6,3,N,59,N,N,19,28,85,74,1021,1016.6,6,7,11.2,12.6,Yes,Yes
1/8/2016,Melbourne,11.2,14.4,2.8,2.6,0,N,39,N,N,15,19,89,80,1010.8,1009.3,7,7,12.5,13.5,Yes,Yes
2/8/2016,Melbourne,8.5,13.4,14.4,1.6,5.3,S,44,S,SSW,15,17,65,65,1020.8,1021.2,2,2,11.1,12.7,Yes,Yes
3/8/2016,Melbourne,8.7,12.8,2.8,0.8,3.3,S,28,SW,SSW,9,9,92,88,1026.3,1026.6,7,7,10.4,11,Yes,No
8/8/2016,Melbourne,5,14.2,0,2.6,5.9,N,46,N,N,9,28,67,50,1024.4,1020.3,7,4,9.7,13.7,No,No
9/8/2016,Melbourne,9.7,18.9,0,5.2,5.2,N,63,N,N,20,31,59,45,1014.5,1008,7,7,13.8,17.2,No,No
13/8/2016,Melbourne,7.9,15.1,1.6,3,6.7,N,35,NNW,NNW,17,19,78,56,1021.6,1020.3,1,7,10.5,13.8,Yes,No
15/8/2016,Melbourne,10.2,18.1,0,2.6,10.3,N,41,N,N,13,20,72,54,1031.2,1027.6,1,2,12.4,17.5,No,No
16/8/2016,Melbourne,10,18.2,0,4,8,N,50,N,N,15,24,66,49,1025.9,1021.5,1,6,14,17.7,No,No
17/8/2016,Melbourne,12.5,15.6,0.4,3.6,4.5,N,41,WSW,SSW,6,15,77,62,1022.7,1022.7,7,4,13.6,14.2,No,No
18/8/2016,Melbourne,7.1,21.6,0,2,9.6,N,50,N,N,13,28,65,43,1018,1013.1,1,6,15.3,20.8,No,No
19/8/2016,Melbourne,15.3,16.4,0.2,7.2,0.8,N,59,N,NNW,26,11,55,85,1005.9,1007,7,8,16.3,10.3,No,Yes
24/8/2016,Melbourne,3.7,12.7,0,2.4,7.9,S,26,NNE,SSW,9,15,93,77,1016.6,1013.5,7,6,6.6,11.4,No,Yes
29/8/2016,Melbourne,8.7,20.4,0,4,9,N,41,NNE,NNE,9,19,60,37,1025,1021.5,6,2,13.7,19.3,No,No
30/8/2016,Melbourne,10.2,16.8,0,4,0,N,50,NNE,NNE,9,19,56,53,1020,1015.2,7,7,14.8,16.7,No,No
31/8/2016,Melbourne,12.8,20.2,0.8,1.6,7.3,N,35,NNW,W,11,9,74,47,1013.6,1012.6,5,6,16.3,18.9,No,No
5/9/2016,Melbourne,12.8,18.4,0,2.6,7,N,24,NW,SSE,11,2,65,56,1029.7,1027.7,5,7,14.5,17.2,No,No
6/9/2016,Melbourne,9.2,21.5,0,3.6,7.9,S,26,NNE,SSW,9,13,75,50,1029.7,1027.2,7,5,13.3,19.5,No,No
8/9/2016,Melbourne,13.1,23.3,0,5.4,8.3,N,56,N,N,26,30,56,45,1021.5,1016.3,2,5,19.3,22.3,No,No
11/9/2016,Melbourne,7.3,17,1.2,1.2,7.2,N,28,NW,NNW,13,15,69,57,1019.5,1016.8,1,7,12.5,15.5,Yes,Yes
14/9/2016,Melbourne,10.5,16.1,20.6,1.2,5.3,N,44,NE,N,9,26,93,56,1005.3,1004,6,6,12.6,14.4,Yes,Yes
17/9/2016,Melbourne,11.1,19.8,0,3.6,9.9,N,43,N,N,20,22,60,50,1018.2,1013.9,7,4,14.6,18.9,No,No
18/9/2016,Melbourne,10.8,12.5,0.4,5.4,0.2,N,33,WSW,S,7,11,79,74,1012.2,1010.3,8,8,11,11.3,No,No
19/9/2016,Melbourne,8.5,16.3,0.2,1.6,7.7,S,26,W,S,9,6,69,48,1014,1011.5,3,6,11.3,15.4,No,No
22/9/2016,Melbourne,9.6,13.4,1.2,2.2,0.2,S,44,W,S,13,15,87,66,1017.3,1017.1,7,7,10,13,Yes,No
23/9/2016,Melbourne,9.8,16.5,0.6,1.6,5.9,S,20,ESE,SW,7,9,72,65,1017.2,1012.3,7,2,12.5,15.7,No,No
24/9/2016,Melbourne,10,20.1,0,3.4,7.9,N,54,N,N,19,28,66,43,1009.7,1005.7,5,7,15.3,19.4,No,Yes
29/9/2016,Melbourne,12.5,16.7,1.8,5.6,5.4,N,48,NNW,N,17,20,74,43,989.5,988.3,7,7,12.6,15.3,Yes,Yes
5/10/2016,Melbourne,8,17.1,2.8,4.8,0,N,46,N,NW,17,13,66,50,1014.4,1013,7,7,10.4,16,Yes,No
6/10/2016,Melbourne,9.7,27.2,0,1.6,10.9,N,46,N,NNW,13,20,71,34,1018.1,1013.8,3,5,14.2,26.4,No,No
8/10/2016,Melbourne,9.7,16.9,0,2.4,11,S,28,SW,SSW,7,15,78,54,1021.9,1020.7,6,1,12.1,15.2,No,No
9/10/2016,Melbourne,9.5,22,0,5.8,2.2,N,80,NNE,N,24,39,53,36,1010.1,1000.4,8,7,16.6,21.7,No,No
12/10/2016,Melbourne,10.2,15.4,0,4.8,2.2,S,39,NW,S,13,13,70,88,1017,1018.1,7,8,12.2,12.3,No,Yes
13/10/2016,Melbourne,6.8,14.6,4.2,3.4,11.8,S,35,SE,SSW,9,17,55,48,1025.8,1025.4,5,1,12.1,13.7,Yes,No
14/10/2016,Melbourne,5.2,22.7,0.2,4.4,12,N,41,NNE,N,9,19,73,34,1025.6,1020.6,1,1,9.6,22,No,No
15/10/2016,Melbourne,9.4,24.8,0,7.6,8.9,N,59,NNW,N,26,31,48,32,1016.6,1010.9,7,7,17.4,24.7,No,No
16/10/2016,Melbourne,17.4,23.1,0,11.6,0.8,N,57,N,S,26,11,49,60,1001.9,999.8,8,8,18.1,17.7,No,Yes
20/10/2016,Melbourne,6.8,21.8,0,4.8,12.3,N,59,N,N,22,28,42,38,1019,1015.5,1,1,14.9,20.4,No,No
21/10/2016,Melbourne,14.8,17.6,0,12.2,0.1,N,59,N,SSW,28,9,47,94,1010,1012.6,7,8,16.9,11.6,No,Yes
22/10/2016,Melbourne,6.9,13.2,16.4,2.2,5.2,S,57,W,SSW,13,26,68,73,1018.4,1019.5,6,7,9.3,12.2,Yes,Yes
25/10/2016,Melbourne,9.6,25.7,0.2,6,8.4,N,57,N,N,19,28,52,37,1014.5,1009.9,6,6,16.5,23.1,No,No
26/10/2016,Melbourne,16.5,18.5,0,7.2,1.5,N,33,W,S,9,17,67,92,1009.7,1012.5,7,8,16.9,13.3,No,No
29/10/2016,Melbourne,9.3,25.6,0,4.6,9.5,N,37,NW,NNE,2,19,81,27,1019.1,1012.5,7,1,12.7,24.6,No,No
7/11/2016,Melbourne,14.6,25.9,0,7,5.1,N,59,N,WNW,30,13,47,61,1002.7,1003.5,7,7,19.6,16.8,No,No
11/11/2016,Melbourne,8.4,23.8,0,3.8,11.5,S,30,SSE,SSW,7,17,61,62,1013,1008.3,1,1,14.6,18.5,No,Yes
13/11/2016,Melbourne,11.7,19,2,7.2,1.7,S,50,N,NNW,17,4,69,60,993.5,992.8,7,7,13.4,18.4,Yes,Yes
14/11/2016,Melbourne,11.5,15.9,8.6,3.2,3.2,S,48,SSW,SSW,19,20,77,57,1010.4,1013.4,8,7,12.6,14.6,Yes,No
16/11/2016,Melbourne,11.9,21.6,0,3.4,9.3,S,26,S,S,4,13,81,62,1024.5,1022.7,7,1,14.1,18.5,No,No
17/11/2016,Melbourne,12,31.4,0,4.4,11.3,N,54,NNE,NNW,13,24,61,27,1018.8,1014.8,1,4,21.5,30.1,No,No
20/11/2016,Melbourne,11.9,33.3,0,5.8,9.6,N,33,E,SSW,2,6,65,56,1017.8,1013.4,7,6,18.2,25.4,No,No
